212828
60656
16823
228
12
1
108386
19402
1757
75020
92507
48643
81
17
2
144557
49624
7447
19595
89186
87850
16
11
2
129764
75750
15736
4045
69038
122913
4
10
4
97775
92082
32056
747
75300
368104
1
7
6
101869
175464
114234
58
41465
466729
0
3
6
50645
135964
140735
4
25040
545047
0
2
5
24911
94079
146392
0
33217
6570445
0
2
47
22238
139862
1590833
0
18769
23540497
0
0
41
2211
20432
1491428
0
2280
15831206
0
0
21
127
1279
761041
0
542
12225112
0
0
13
61
222
475508
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
