115800
53753
16670
1068
92
5
191565
38180
2958
21862
62996
40732
229
107
13
199303
81978
10677
3082
54103
68557
26
64
14
157087
115248
19730
343
38754
88779
3
58
29
112735
137367
39857
33
43541
270362
0
43
48
118617
271020
132067
1
26612
357376
0
20
48
62071
221137
168341
0
19207
441071
0
11
44
32582
157728
184834
0
27614
5748689
0
13
453
30446
217448
2324764
1
96157
22462874
0
11
426
3499
137093
2330923
0
138811
15103734
0
12
224
632
124864
1197097
0
214825
11584158
0
15
138
445
135554
742367
4218084
1143520
160163
1653588
1368283
379757
1007048
1297805
522060
712838
1309468
888909
995225
1922693
1952968
878368
1492728
2094524
845048
1195058
1991971
8345488
8681859
19033527
25024591
24497736
17320546
16562934
16221828
9044922
12675087
12226756
5459199
